x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
105.0,-120.0,0.0,PSM
105.0,-105.0,0.0,PSM
105.0,-90.0,0.0,PSM
105.0,-75.0,0.0,PSM
105.0,-60.000000000000014,0.0,PSM
105.0,-45.0,0.0,PSM
105.0,-30.0,0.0,PSM
105.0,-15.0,0.0,PSM
105.0,0.0,0.0,PSM
105.0,15.0,0.0,PSM
105.0,30.0,0.0,PSM
105.0,45.0,0.0,PSM
105.0,59.99999999999997,0.0,PSM
105.0,75.0,0.0,PSM
105.0,90.0,0.0,PSM
105.0,105.0,0.0,PSM
105.0,120.0,0.0,PSM
120.0,-120.0,0.0,PSM
120.0,-105.0,0.0,PSM
120.0,-90.0,0.0,PSM
120.0,-75.0,0.0,PSM
120.0,-60.000000000000014,0.0,PSM
120.0,-45.0,0.0,PSM
120.0,-30.0,0.0,PSM
120.0,-15.0,0.0,PSM
120.0,0.0,0.0,PSM
120.0,15.0,0.0,PSM
120.0,30.0,0.0,PSM
120.0,45.0,0.0,PSM
120.0,59.99999999999997,0.0,PSM
120.0,75.0,0.0,PSM
120.0,90.0,0.0,PSM
120.0,105.0,0.0,PSM
135.0,-120.0,0.0,PSM
135.0,-105.0,0.0,PSM
135.0,-90.0,0.0,PSM
135.0,-75.0,0.0,PSM
135.0,-60.000000000000014,0.0,PSM
135.0,-45.0,0.0,PSM
135.0,-30.0,0.0,PSM
135.0,-15.0,0.0,PSM
135.0,0.0,0.0,PSM
135.0,15.0,0.0,PSM
135.0,30.0,0.0,PSM
135.0,45.0,0.0,PSM
135.0,59.99999999999997,0.0,PSM
135.0,75.0,0.0,PSM
135.0,90.0,0.0,PSM
135.0,105.0,0.0,PSM
150.0,-90.0,0.0,PSM
150.0,-75.0,0.0,PSM
150.0,-60.000000000000014,0.0,PSM
150.0,-45.0,0.0,PSM
150.0,-30.0,0.0,PSM
150.0,-15.0,0.0,PSM
150.0,0.0,0.0,PSM
150.0,15.0,0.0,PSM
150.0,30.0,0.0,PSM
150.0,45.0,0.0,PSM
150.0,59.99999999999997,0.0,PSM
150.0,75.0,0.0,PSM
165.0,-60.000000000000014,0.0,PSM
165.0,-45.0,0.0,PSM
165.0,-30.0,0.0,PSM
165.0,-15.0,0.0,PSM
165.0,0.0,0.0,PSM
165.0,15.0,0.0,PSM
165.0,30.0,0.0,PSM
165.0,45.0,0.0,PSM
180.0,-30.0,0.0,PSM
180.0,-15.0,0.0,PSM
180.0,0.0,0.0,PSM
180.0,15.0,0.0,PSM
-360,-30,0.0,NC
-360,-15,0.0,NC
-360,0,0.0,NC
-360,15,0.0,NC
-345,-30,0.0,NC
-345,-15,0.0,NC
-345,0,0.0,NC
-345,15,0.0,NC
-330,-30,0.0,NC
-330,-15,0.0,NC
-330,0,0.0,NC
-330,15,0.0,NC
-315,-30,0.0,NC
-315,-15,0.0,NC
-315,0,0.0,NC
-315,15,0.0,NC
-300,-30,0.0,NC
-300,-15,0.0,NC
-300,0,0.0,NC
-300,15,0.0,NC
-285,-30,0.0,NC
-285,-15,0.0,NC
-285,0,0.0,NC
-285,15,0.0,NC
-270,-30,0.0,NC
-270,-15,0.0,NC
-270,0,0.0,NC
-270,15,0.0,NC
-255,-30,0.0,NC
-255,-15,0.0,NC
-255,0,0.0,NC
-255,15,0.0,NC
-240,-30,0.0,NC
-240,-15,0.0,NC
-240,0,0.0,NC
-240,15,0.0,NC
-225,-30,0.0,NC
-225,-15,0.0,NC
-225,0,0.0,NC
-225,15,0.0,NC
-210,-30,0.0,NC
-210,-15,0.0,NC
-210,0,0.0,NC
-210,15,0.0,NC
-195,-30,0.0,NC
-195,-15,0.0,NC
-195,0,0.0,NC
-195,15,0.0,NC
-180,-30,0.0,NC
-180,-15,0.0,NC
-180,0,0.0,NC
-180,15,0.0,NC
-165,-30,0.0,NC
-165,-15,0.0,NC
-165,0,0.0,NC
-165,15,0.0,NC
-150,-30,0.0,NC
-150,-15,0.0,NC
-150,0,0.0,NC
-150,15,0.0,NC
-135,-30,0.0,NC
-135,-15,0.0,NC
-135,0,0.0,NC
-135,15,0.0,NC
-120,-30,0.0,NC
-120,-15,0.0,NC
-120,0,0.0,NC
-120,15,0.0,NC
-105,-30,0.0,NC
-105,-15,0.0,NC
-105,0,0.0,NC
-105,15,0.0,NC
-90,-30,0.0,NC
-90,-15,0.0,NC
-90,0,0.0,NC
-90,15,0.0,NC
-75,-60,0.0,NC
-75,-45,0.0,NC
-75,-30,0.0,NC
-75,-15,0.0,NC
-75,0,0.0,NC
-75,15,0.0,NC
-75,30,0.0,NC
-75,45,0.0,NC
-60,-60,0.0,NC
-60,-45,0.0,NC
-60,-30,0.0,NC
-60,-15,0.0,NC
-60,0,0.0,NC
-60,15,0.0,NC
-60,30,0.0,NC
-60,45,0.0,NC
-45,-60,0.0,NC
-45,-45,0.0,NC
-45,-30,0.0,NC
-45,-15,0.0,NC
-45,0,0.0,NC
-45,15,0.0,NC
-45,30,0.0,NC
-45,45,0.0,NC
-30,-60,0.0,NC
-30,-45,0.0,NC
-30,-30,0.0,NC
-30,-15,0.0,NC
-30,0,0.0,NC
-30,15,0.0,NC
-30,30,0.0,NC
-30,45,0.0,NC
-15,-60,0.0,NC
-15,-45,0.0,NC
-15,-30,0.0,NC
-15,-15,0.0,NC
-15,0,0.0,NC
-15,15,0.0,NC
-15,30,0.0,NC
-15,45,0.0,NC
0,-60,0.0,NC
0,-45,0.0,NC
0,-30,0.0,NC
0,-15,0.0,NC
0,0,0.0,NC
0,15,0.0,NC
0,30,0.0,NC
0,45,0.0,NC
15,-60,0.0,NC
15,-45,0.0,NC
15,-30,0.0,NC
15,-15,0.0,NC
15,0,0.0,NC
15,15,0.0,NC
15,30,0.0,NC
15,45,0.0,NC
30,-60,0.0,NC
30,-45,0.0,NC
30,-30,0.0,NC
30,-15,0.0,NC
30,0,0.0,NC
30,15,0.0,NC
30,30,0.0,NC
30,45,0.0,NC
45,-60,0.0,NC
45,-45,0.0,NC
45,-30,0.0,NC
45,-15,0.0,NC
45,0,0.0,NC
45,15,0.0,NC
45,30,0.0,NC
45,45,0.0,NC
60,-60,0.0,NC
60,-45,0.0,NC
60,-30,0.0,NC
60,-15,0.0,NC
60,0,0.0,NC
60,15,0.0,NC
60,30,0.0,NC
60,45,0.0,NC
105,-150,0.0,Ecto
105,135,0.0,Ecto
120,-150,0.0,Ecto
120,-135,0.0,Ecto
120,120,0.0,Ecto
120,135,0.0,Ecto
135,-150,0.0,Ecto
135,-135,0.0,Ecto
135,120,0.0,Ecto
135,135,0.0,Ecto
150,-150,0.0,Ecto
150,-135,0.0,Ecto
150,-120,0.0,Ecto
150,-105,0.0,Ecto
150,90,0.0,Ecto
150,105,0.0,Ecto
150,120,0.0,Ecto
150,135,0.0,Ecto
165,-150,0.0,Ecto
165,-135,0.0,Ecto
165,-120,0.0,Ecto
165,-105,0.0,Ecto
165,-90,0.0,Ecto
165,-75,0.0,Ecto
165,60,0.0,Ecto
165,75,0.0,Ecto
165,90,0.0,Ecto
165,105,0.0,Ecto
165,120,0.0,Ecto
165,135,0.0,Ecto
180,-150,0.0,Ecto
180,-135,0.0,Ecto
180,-120,0.0,Ecto
180,-105,0.0,Ecto
180,-90,0.0,Ecto
180,-75,0.0,Ecto
180,-60,0.0,Ecto
180,-45,0.0,Ecto
180,30,0.0,Ecto
180,45,0.0,Ecto
180,60,0.0,Ecto
180,75,0.0,Ecto
180,90,0.0,Ecto
180,105,0.0,Ecto
180,120,0.0,Ecto
180,135,0.0,Ecto
195,-150,0.0,Ecto
195,-135,0.0,Ecto
195,-120,0.0,Ecto
195,-105,0.0,Ecto
195,-90,0.0,Ecto
195,-75,0.0,Ecto
195,-60,0.0,Ecto
195,-45,0.0,Ecto
195,-30,0.0,Ecto
195,-15,0.0,Ecto
195,0,0.0,Ecto
195,15,0.0,Ecto
195,30,0.0,Ecto
195,45,0.0,Ecto
195,60,0.0,Ecto
195,75,0.0,Ecto
195,90,0.0,Ecto
195,105,0.0,Ecto
195,120,0.0,Ecto
195,135,0.0,Ecto
210,-150,0.0,Ecto
210,-135,0.0,Ecto
210,-120,0.0,Ecto
210,-105,0.0,Ecto
210,-90,0.0,Ecto
210,-75,0.0,Ecto
210,-60,0.0,Ecto
210,-45,0.0,Ecto
210,-30,0.0,Ecto
210,-15,0.0,Ecto
210,0,0.0,Ecto
210,15,0.0,Ecto
210,30,0.0,Ecto
210,45,0.0,Ecto
210,60,0.0,Ecto
